feature_929,feature_648,feature_533,feature_374,feature_146,feature_162,feature_292,feature_2,feature_125,feature_105,feature_36,feature_239,feature_684,feature_771,feature_3,feature_361,feature_505,feature_905,feature_385,feature_395,feature_822,feature_119,feature_52,feature_100,feature_71,feature_382,feature_164,feature_579,feature_195,feature_59,feature_857,class
-3.0396636,-0.29835436,-0.38416868,-0.59521347,-2.1653333,-1.6062131,-1.0814576,-0.21261381,-2.9566443,-1.5185235,-3.999738,-2.2416072,1.5027368,-1.5245852,-1.8763231,-1.7447423,0.34296656,4.4970355,-2.1726384,-3.5817959,-0.98611391,-3.2848215,-2.4759734,-1.5573776,-1.8916469,-2.7335558,-1.5050033,2.2315361,-0.28674144,-1.6076128,-0.45897335,PPW
-2.7108958,-0.77789605,-0.18206453,-0.78165758,-2.325974,-1.9355178,-1.3120126,-0.069214992,-3.1641786,-1.6847063,-3.9724495,-2.3087118,1.5781441,-1.7698373,-1.8696978,-1.5955998,0.072234958,4.5191875,-2.1689217,-3.8006022,-0.68007696,-3.1283774,-2.7502975,-1.2761462,-1.9368082,-2.699429,-1.8112373,1.9967525,-0.30775326,-1.5963206,-0.37231702,PPW
-2.918848,0.21127865,-0.19708765,-0.79586416,-2.2016187,-1.5962045,-1.0788982,-0.039664377,-2.6619351,-1.5385388,-3.7548056,-2.3144772,1.3775787,-1.499542,-1.7601458,-1.6263577,0.55903232,4.7316933,-2.3679147,-3.4978213,-0.96067786,-3.0992761,-2.6168475,-1.4671464,-1.5957056,-3.081964,-1.4724901,2.7249823,-0.7569083,-1.3365154,-0.4524076,PPW
-2.8884177,-0.097374558,-0.27009439,-0.82779372,-2.2163963,-1.8455117,-1.277069,-0.225632,-2.8378322,-1.7786654,-3.7199438,-2.4430485,1.5541931,-1.6813283,-1.7251188,-1.6484824,0.30989644,4.6478033,-2.0310798,-3.5296209,-0.61577195,-3.2268882,-2.5135207,-1.4834859,-1.8030962,-2.7820995,-1.6798334,1.8352386,-0.53235006,-1.5522916,-0.63259351,PPW
-3.3634837,-0.091809183,-0.18463826,-0.62991697,-2.2666404,-1.7327938,-1.0948446,-0.085162036,-3.1452188,-1.5711942,-3.9222944,-2.2187369,1.5646579,-1.632633,-1.9743096,-1.6396106,0.42075083,4.8613524,-2.3249605,-3.664655,-1.015147,-3.4423668,-2.7099996,-1.4713707,-1.508082,-2.8623941,-1.422412,2.7589514,-0.13072793,-1.6907375,-0.54517454,PPW
-2.9901247,0.068349183,-0.061185777,-0.73534447,-2.2331412,-1.897207,-1.1252168,0.1864533,-2.8865373,-1.8407151,-3.634166,-2.3119323,1.6604466,-1.6815506,-1.9567617,-1.4618979,0.42434737,4.6445341,-2.2987881,-3.9018548,-0.84337687,-3.3082781,-2.7327621,-1.3769664,-1.4227266,-2.7368314,-1.5425444,2.9976084,-0.72397256,-1.5549228,-0.58500105,PPW
-2.9645085,0.042752683,-0.10147941,-0.68675828,-2.2346716,-1.6689131,-1.2064981,-0.070705228,-2.9745722,-1.6445338,-3.8978961,-2.2328916,1.4360404,-1.4495282,-1.8682814,-1.5895969,0.53769058,4.6735282,-2.4062624,-3.6131957,-0.83551276,-3.3076897,-2.6238449,-1.466081,-1.6947323,-2.8579931,-1.5488474,2.8943493,-0.32826221,-1.3338778,-0.5093767,PPW
-3.0460188,-0.049119711,-0.3154155,-0.68683916,-2.1447349,-1.4414136,-0.90309018,0.16714822,-2.9306769,-1.6030127,-3.8133523,-1.9865007,1.5535502,-1.5427742,-1.944769,-1.9150951,0.20055342,4.6506548,-2.1257997,-3.5012162,-1.026238,-3.1307039,-2.5875192,-1.6743847,-1.0168163,-2.8275597,-0.81123149,3.4396079,-0.42738646,-1.4204957,-0.79987466,PPW
-2.989094,-0.06790106,-0.067499399,-0.74312669,-2.2877426,-1.9556444,-1.1590793,-0.092525743,-2.7830031,-1.7915206,-3.7513263,-2.3687406,1.7217829,-1.4569107,-1.921647,-2.0287828,0.06833145,4.5464168,-1.860001,-3.2948217,-0.75734669,-3.220026,-2.2343974,-1.5206593,-1.2384639,-2.7173283,-1.2249899,2.6378112,-0.32957834,-1.4935555,-0.96178031,PPW
-2.9386017,0.30532822,-0.10011148,-0.61582798,-2.3470681,-1.7187076,-1.0722592,0.098215915,-2.6872756,-1.8653156,-3.7086763,-2.1599338,1.761678,-1.4156921,-1.8364451,-1.6710141,0.28578123,4.502728,-2.3249295,-3.5188632,-0.98960733,-3.2204974,-2.7451067,-1.6846187,-1.3075807,-2.6082876,-1.1336062,3.5858941,-0.5335471,-1.4932981,-0.75308555,PPW
-2.9110265,-0.29868561,-0.049927235,-0.84098148,-2.3763785,-1.331521,-0.6912508,0.22774647,-3.2014244,-1.877538,-3.7486048,-2.0067651,1.6719897,-1.4500718,-2.0505974,-1.6227559,0.24175212,4.9398384,-2.3957243,-3.7693968,-0.97395539,-3.2081797,-2.7460656,-1.5922601,-0.97698528,-2.8649733,-0.78408283,3.6583977,-0.64880311,-1.2900171,-0.978369,PPW
-2.7305477,0.15373632,-0.1195516,-0.6983366,-2.1612778,-1.9067748,-1.0924333,0.30991805,-2.3280613,-1.5341282,-3.5137742,-2.4056554,1.6520994,-1.4434245,-1.7870461,-1.5577939,0.4292421,4.7661638,-2.2775266,-3.6299396,-0.6404112,-2.908874,-2.6172085,-1.5873646,-1.3330854,-2.8703058,-1.5333631,2.9391372,-0.87310565,-1.2940571,-0.72937375,PPW
-2.8186185,-0.40298086,-0.29463828,-0.70925587,-2.2808132,-1.9819183,-1.1522328,0.073911108,-2.9754972,-1.6010982,-3.7727621,-2.4150708,1.7029787,-1.9189228,-1.853953,-1.4802887,0.18986136,4.6184845,-2.2542372,-3.6973414,-0.66338921,-3.02019,-2.6593311,-1.2839439,-1.7344413,-2.6251612,-1.8152223,1.8668089,-0.35175234,-1.4230628,-0.5135439,PPW
-2.7675717,0.30653092,-0.27230048,-0.63314188,-2.2558022,-1.8313892,-1.1672556,0.039136868,-2.7794108,-1.9573389,-3.9059222,-2.1627803,1.630929,-1.416769,-1.9942125,-1.7054216,0.41161305,4.0773735,-2.1405144,-3.5773668,-0.90297306,-3.24893,-2.217176,-1.4093888,-1.5863802,-2.5372808,-1.111675,3.0764451,-0.47000474,-1.6028965,-0.65306711,PPW
-2.9770803,0.029436707,-0.17444873,-0.60522443,-2.3992915,-1.7758236,-1.0400347,-0.020312119,-2.972296,-1.9518563,-3.7782409,-2.3178892,1.6257926,-1.3709439,-2.0013266,-1.6834714,0.34328094,4.4665537,-2.3104744,-3.5773702,-0.93618977,-3.4314082,-2.7062852,-1.533258,-1.3145518,-2.7764597,-1.4071989,3.1559782,-0.36704791,-1.5206881,-0.86567605,PPW
-2.7146838,0.31257334,-0.017613173,-0.78699261,-2.4139524,-1.9308095,-1.1926808,0.48188967,-2.4723139,-1.9096688,-3.5516722,-2.1865482,1.6492755,-1.2480674,-1.8735565,-1.7693697,0.59048986,4.536768,-2.4682021,-3.5508387,-0.83094984,-2.9654453,-2.4238927,-1.6414411,-1.1177285,-2.7923222,-1.0118817,3.6475739,-0.65190494,-1.1890295,-0.94343436,PPW
-3.1346908,-0.17125191,-0.19292921,-0.59594309,-2.3620081,-1.8396807,-1.2159762,-0.2740685,-3.2034199,-1.9953635,-4.0009546,-2.1371784,1.6058393,-1.8673993,-1.7516212,-1.3326075,0.42304689,4.4776263,-2.2859745,-3.8931413,-0.85393363,-3.3440952,-2.5410428,-1.2548718,-1.9721822,-2.6369617,-1.4808371,2.2148037,-0.50255758,-1.8114107,-0.096561909,PPW
-2.9961932,0.10249314,-0.13502032,-0.7992937,-2.2231274,-1.8083634,-1.2122658,0.12607704,-2.8353219,-1.6231772,-3.7124958,-2.3961372,1.4537197,-1.7063556,-1.7861837,-1.5347317,0.48121279,4.7558599,-2.2684717,-3.7440224,-0.82381165,-3.1515279,-2.7510233,-1.3376696,-1.575559,-2.7526901,-1.6409175,2.6387415,-0.57516074,-1.4638977,-0.7222603,PPW
-3.094908,-0.31391242,-0.003877878,-0.77410054,-2.4012377,-1.5794129,-0.73600304,0.005896906,-3.0968807,-1.6813011,-3.8476508,-2.0423572,1.630716,-1.3146697,-1.9442729,-1.5267284,0.3158319,4.6660476,-2.5235271,-3.8551648,-1.1263518,-3.3027179,-2.6148739,-1.5168471,-1.2975916,-3.0083671,-1.1794783,3.4909399,-0.47252035,-1.4217372,-0.64011651,PPW
-2.9818718,-0.21197784,-0.001525879,-0.73996592,-2.2074494,-1.7695124,-1.134474,0.15916808,-2.797641,-1.5817157,-3.6462367,-2.2037504,1.6185186,-1.8300316,-1.9368092,-1.3788341,0.20821974,4.4952445,-2.222065,-3.9835336,-1.0710793,-3.0906677,-2.8598552,-1.4208608,-1.5746454,-2.5838108,-1.5288318,2.9679842,-0.65368634,-1.5348127,-0.33850789,PPW
-2.9177859,-0.36163473,-0.010860145,-1.0083859,-2.2405658,-1.6448038,-0.98824656,0.38171709,-2.5760388,-1.2928275,-3.5954814,-2.1282766,1.4728994,-1.3999747,-1.7723229,-1.6259831,0.4580431,5.130012,-2.2805371,-3.772208,-0.91544425,-2.9564428,-2.557456,-1.6820382,-1.4142978,-3.0437391,-1.3184557,2.7039132,-0.85192168,-1.1514499,-0.65585917,PPW
-3.1128485,-0.075676188,-0.18118745,-0.63244224,-2.3440247,-1.9667461,-1.2731696,0.031077098,-2.8502409,-1.6957026,-3.8261745,-2.4387748,1.6747584,-1.8474381,-1.9079903,-1.484105,0.4169336,4.4870434,-2.2231293,-3.8220501,-0.79386729,-3.1155572,-2.7208004,-1.3296441,-1.5218501,-2.6427991,-1.6547458,2.4970326,-0.30538094,-1.5654886,-0.33134812,PPW
-2.8139861,-0.44966376,-0.028907835,-0.84550613,-2.3280802,-2.0314136,-1.0754026,0.22027867,-2.9577353,-1.6727185,-3.9047093,-2.3310726,1.6358695,-1.5035875,-1.970925,-1.5063621,0.29295161,4.3598123,-2.1973581,-3.9576185,-0.97211468,-3.1053669,-2.6942024,-1.2367053,-1.5858432,-2.7623441,-1.6781992,2.8473024,-0.72885561,-1.5739365,-0.64651531,PPW
-2.8124793,-0.026078969,-0.10286367,-0.77077413,-2.4810495,-1.5466545,-1.1022449,0.28326172,-3.1039882,-1.9033633,-3.743978,-2.0511541,1.6290534,-1.8112783,-1.9533536,-1.5290226,0.50786513,4.8635011,-2.4537182,-3.9254346,-0.97571337,-2.9953325,-3.0658844,-1.5198954,-1.2809283,-2.6948085,-1.0143251,3.1088283,-0.58890235,-1.4501517,-0.50232601,PPW
-2.8975127,-0.041387111,0.15230191,-0.90673649,-2.4239469,-1.7559693,-1.0597099,0.42131519,-2.8475778,-1.9100263,-3.5989859,-2.0949483,1.6657159,-1.5841782,-1.8409472,-1.5027915,0.49024439,4.9001403,-2.5903602,-3.9204102,-1.045027,-3.1448257,-3.0440488,-1.5434661,-1.2257234,-3.045085,-1.4311891,3.3103025,-0.84376073,-1.3995988,-0.700526,PPW
-3.1733367,0.33489153,-0.19215518,-0.52017903,-2.3451068,-1.981009,-1.2316878,-0.028949101,-2.7434273,-1.9936911,-3.8361282,-2.3009999,1.51859,-1.4915196,-1.8908175,-1.7038339,0.44176039,4.8115077,-2.2982469,-3.5835779,-0.54476792,-3.3744152,-2.645103,-1.4326744,-1.7425299,-2.6471744,-1.5478305,2.8699424,-0.47112149,-1.6185486,-0.70005345,PPW
-3.1414838,-0.56366575,-0.20692497,-0.86078864,-2.1070197,-1.7020466,-1.0357698,0.057838481,-2.9664629,-1.4164718,-3.7356668,-2.2345114,1.3746457,-1.5544881,-1.9675144,-1.2926228,0.45502049,4.8218055,-2.2279143,-3.8234172,-0.87359738,-3.2659981,-2.467895,-1.313732,-1.8294694,-2.8885984,-1.5824497,2.4574666,-0.61452383,-1.4242897,-0.57430792,PPW
-2.9889455,-0.37353301,0.002354384,-0.97945625,-2.2984762,-1.5202479,-1.1699537,0.000339369,-2.8786659,-1.6199749,-3.6505501,-2.2185078,1.6143329,-1.7075235,-1.841771,-1.5733024,0.27300587,4.7632127,-2.1909084,-3.7129967,-0.94778764,-3.1305928,-2.5491858,-1.4944363,-1.7481419,-2.7160606,-1.4834793,2.2736111,-0.71064103,-1.3302317,-0.56205505,PPW
-2.8827848,-0.051715434,0.085345089,-0.72470403,-2.218323,-1.5619643,-1.2252302,0.25449356,-2.6909332,-1.7312603,-3.6225531,-2.1785467,1.4093461,-1.5999792,-1.8185724,-1.5778077,0.55039734,4.8968277,-2.5386195,-3.899729,-0.91857529,-2.980186,-3.0195417,-1.7054687,-1.5928186,-2.8420892,-1.4451324,2.7804785,-0.67863142,-1.4709444,-0.76023793,PPW
-3.0794671,-0.2117983,-0.020914733,-0.72694957,-2.3005793,-1.6637061,-1.0814275,0.018771868,-3.1132891,-1.9371427,-3.7962267,-2.1053698,1.4975053,-1.702545,-2.0424225,-1.3213328,0.53651035,4.6373253,-2.2982657,-3.9787617,-0.91183102,-3.4093876,-2.5606794,-1.3710852,-1.6699971,-2.7195301,-1.3910111,2.5786545,-0.48873061,-1.5115025,-0.49027908,PPW
-2.9814227,0.20619515,-0.015547872,-0.83720767,-2.4238405,-1.6702442,-0.97950292,0.45513713,-2.845207,-1.8973802,-3.6698256,-2.2990973,1.395998,-1.4352385,-1.9771827,-1.6421413,0.62390172,4.8140607,-2.4973903,-3.7627084,-0.98425066,-3.2239153,-2.8615501,-1.5696068,-1.1802715,-3.0757704,-1.3083318,3.4722786,-0.83832514,-1.3502812,-0.9530201,PPW
-3.0451481,-0.22437881,-0.26164967,-0.72017926,-2.0013795,-1.7317283,-1.0737679,-0.072321914,-3.0902467,-1.7535616,-3.8728156,-2.1408234,1.5755278,-1.7394458,-1.8511956,-1.4158578,0.41810471,4.6628509,-2.1597128,-4.0047646,-0.82846022,-3.4020257,-2.6613479,-1.2974322,-1.9401926,-2.80281,-1.6936774,2.4626267,-0.9045198,-1.5811648,-0.44881523,PPW
-2.9924054,0.009117782,-0.22684366,-0.53895521,-2.3321626,-1.8442829,-1.0678283,-0.000976642,-2.948756,-1.9405314,-3.9625211,-2.1323013,1.6406912,-1.2874966,-1.5464737,-1.6414895,0.37696144,4.6387806,-2.4564972,-3.7077289,-0.83179092,-3.1758201,-2.8873806,-1.4180323,-1.7021824,-2.8607132,-1.4795623,3.0339453,-0.75916928,-1.6678581,-0.82397169,PPW
-3.1404278,0.11643699,-0.16341507,-0.65493774,-2.4965644,-1.5900364,-0.84865218,0.42028609,-2.8541019,-1.8573414,-3.7200556,-2.0578046,1.5204383,-1.3597063,-1.7718664,-1.6197773,0.41871238,4.8956485,-2.6518245,-3.5522499,-0.94719207,-3.2584307,-2.8760703,-1.6478083,-1.1713506,-2.9281499,-0.93575728,3.960494,-0.558492,-1.3273435,-0.87734866,PPW
-2.7900615,-0.28786212,0.069648266,-0.87152761,-2.3648176,-1.8241951,-1.1362804,0.25964689,-2.788825,-1.5223503,-3.841006,-2.2953024,1.6218048,-1.6490637,-2.0069726,-1.552448,0.42049494,4.7090645,-2.4001493,-3.977133,-1.0363821,-2.9335136,-2.8449426,-1.4227315,-1.4707599,-2.8966973,-1.5616908,2.6175544,-0.6413675,-1.388737,-0.53045243,PPW
-2.9658122,0.001946062,-0.070226192,-0.70135224,-2.3080857,-1.6937404,-0.89570856,0.24607511,-2.9147625,-1.855177,-3.7770886,-2.0573041,1.6200831,-1.455653,-1.8913356,-1.4307159,0.52372873,4.5290861,-2.5885777,-3.9238529,-1.0132442,-3.241226,-2.8314934,-1.4195013,-1.4964317,-2.8322833,-1.3710153,3.5299582,-0.71520817,-1.4456472,-0.70795512,PPW
-3.0155771,-0.47723514,-0.23883867,-0.75316668,-2.3380072,-1.8294494,-1.135152,-0.23161809,-3.2629786,-1.7001909,-3.8482685,-2.3149683,1.692554,-1.9739114,-1.8872333,-1.4554284,0.018331049,4.6980438,-2.2121978,-3.7864604,-0.7157656,-3.240324,-2.6908085,-1.1940985,-1.8437339,-2.6349952,-1.6768258,2.1601956,-0.36028063,-1.6150959,-0.30902863,PPW
-2.9645412,-0.27454203,-0.12462783,-0.77153075,-2.3182685,-1.5175362,-1.2953078,0.012784163,-2.7939541,-1.9106451,-3.7565875,-2.1166406,1.3493627,-1.4990456,-1.7940584,-1.5520219,0.58573294,4.7117667,-2.3635063,-3.8794749,-1.0912712,-3.1421745,-2.7851529,-1.5185466,-1.9433339,-2.7339749,-1.4572282,2.5510345,-0.84924227,-1.6543624,-0.68093967,PPW
-3.1038375,-0.19712852,-0.12093282,-0.77883458,-2.2862754,-1.7028544,-1.1897974,0.34271374,-2.7730319,-1.6177658,-3.5328345,-2.1558788,1.3988953,-1.7146798,-1.6891944,-1.3646526,0.50252438,4.8357577,-2.3148174,-3.7434738,-0.89764428,-3.125669,-2.7200065,-1.5525072,-1.295347,-2.8387101,-1.3596884,2.7570333,-0.75390232,-1.3106232,-0.41541576,PPW
-2.6879184,-0.13683486,-0.1050455,-0.83066064,-2.2814112,-2.0436583,-1.1571528,-0.034320701,-2.7698836,-1.8990613,-3.7646596,-2.3854918,1.5322447,-1.400224,-1.8651509,-1.586997,0.34027031,4.3866415,-2.2387824,-3.8094761,-0.70727217,-3.1370957,-2.686326,-1.5644906,-1.8068265,-2.8272588,-1.6422795,3.0512719,-1.020627,-1.502511,-0.71406126,PPW
-3.021337,0.39234343,0.053473651,-0.94011605,-2.4186497,-1.8390131,-1.1362109,0.52515823,-2.4578102,-1.8646343,-3.4594758,-2.4629605,1.6052302,-1.7975209,-1.8102674,-1.4993778,0.71546602,4.6762609,-2.5095243,-4.0551653,-0.79961306,-2.9688067,-3.0002859,-1.5778707,-1.2154727,-2.9132178,-1.4658234,3.2108169,-1.1043931,-1.4776506,-0.73250294,PPW
-3.065351,0.097805172,-0.18071634,-0.68334496,-2.5028036,-1.6945884,-0.95612323,0.42544404,-2.5708601,-1.75151,-3.7942474,-2.3375337,1.4971639,-1.1474349,-1.8493017,-1.6436607,0.52372056,4.6108685,-2.5995893,-3.6709645,-0.95784986,-3.1867957,-2.8745108,-1.4918255,-1.2512324,-2.9054797,-1.4553354,3.7030497,-0.58738559,-1.2433872,-0.91873819,PPW
-3.0185115,-0.53000569,-0.31645596,-0.75428319,-2.2494681,-1.7163012,-1.1783246,-0.22294487,-3.2692585,-1.9111656,-3.8154323,-2.2108023,1.598618,-1.7734978,-1.8430033,-1.4554363,0.26881242,4.6447768,-2.158771,-3.7708716,-0.73518896,-3.4754415,-2.7293904,-1.3398244,-1.9740183,-2.6867013,-1.7283797,2.1167412,-0.71495026,-1.6029906,-0.59391904,PPW
-3.0878463,0.15788102,-0.16415501,-0.54455191,-2.3305702,-1.6995025,-1.1027513,0.008570294,-2.8580236,-1.9814018,-3.7653551,-2.1303484,1.4955945,-1.5772125,-1.6619779,-1.5421839,0.37987354,4.8982697,-2.3960085,-3.8701971,-0.62368059,-3.1290126,-2.8056629,-1.4082316,-1.7119644,-2.6792521,-1.2673678,2.9067581,-0.78962755,-1.6806016,-0.62539136,PPW
-2.7518556,-0.26485568,0.056019068,-0.90757656,-2.4027395,-1.741704,-1.2044642,0.17715298,-2.9350569,-1.8361257,-3.8298457,-2.1246231,1.4590921,-1.5129272,-1.8154061,-1.4459409,0.54542315,4.4603639,-2.3596284,-4.0038481,-1.0875084,-3.1608014,-2.6450725,-1.190053,-1.6604601,-2.8285873,-1.4434454,2.931396,-0.84465539,-1.4250193,-0.62760055,PPW
-3.0360515,0.20994964,-0.079300284,-0.63255292,-2.7482967,-1.4127021,-0.77252197,0.096353538,-2.9572237,-1.9929408,-3.6959815,-2.069622,1.4972914,-1.3111978,-1.8455448,-1.4626287,0.51672661,4.6940975,-2.6603246,-3.8403254,-1.1516263,-3.3440406,-2.7599545,-1.5976721,-1.3836432,-2.8433421,-0.99165845,3.7193274,-0.37787914,-1.4951963,-0.70712566,RFW
-3.0052459,-0.43092287,-0.21841455,-0.55539477,-2.2596295,-1.3763044,-0.61454916,-0.25688365,-3.5159945,-1.9354622,-4.0634642,-1.8179955,1.6606021,-1.6083809,-1.7867295,-1.5394595,0.17620561,4.8419361,-2.2393193,-3.7496867,-0.98052967,-3.4190893,-2.4409804,-1.5183642,-1.6011783,-2.6732278,-0.71267998,2.8800466,-0.41669571,-1.7540069,-0.55066335,RFW
-3.0217829,0.20059118,-0.12825882,-0.53168392,-2.4491599,-1.3821266,-1.0103855,-0.006641259,-2.9639885,-2.1371405,-3.9131954,-2.1036501,1.6678717,-1.3142341,-1.6905166,-1.6340343,0.5418911,4.8254066,-2.6121211,-3.5234365,-1.0853696,-3.3420241,-2.8960958,-1.6571974,-1.5899776,-2.9042773,-1.1248008,3.4200649,-0.56993228,-1.6328361,-0.87685072,RFW
-2.822964,-0.48347884,0.066812754,-0.74751002,-2.2936604,-1.2004895,-0.57611185,-0.19745196,-3.4215195,-1.835979,-4.0583525,-1.784991,1.5432799,-1.6560904,-1.8780514,-1.5771997,0.16331682,5.221333,-2.3601041,-3.8768091,-1.2653716,-3.1787031,-2.8082623,-1.5568625,-1.5392323,-2.9753664,-0.8592149,2.6614563,-0.67149198,-1.6222689,-0.65879434,RFW
-3.1047101,-0.48012155,-0.065627635,-0.75765985,-2.3687234,-1.1025043,-0.45622563,-0.20116112,-3.3931043,-1.7281442,-3.8007827,-1.772208,1.3976328,-1.4474144,-1.9571769,-1.4961621,0.16092595,5.1000767,-2.4739265,-3.7533417,-1.292585,-3.3684821,-2.7176645,-1.6383052,-1.3854783,-2.9343541,-0.85260415,3.1521561,-0.37057954,-1.412781,-0.62583745,RFW
-2.8580656,-0.78164744,-0.036961973,-0.79099727,-2.3163524,-1.228097,-1.0394031,-0.03016128,-2.9272408,-1.6660556,-3.7765782,-1.7034929,1.4489551,-1.5586265,-1.6551312,-1.5229567,0.085294634,4.9237571,-2.31745,-3.8304245,-1.2170284,-2.8881567,-3.0554166,-1.8664712,-2.0427008,-2.5938582,-1.084326,2.5428221,-0.6791001,-1.5611353,-0.35159045,RFW
-3.1228392,-0.7954874,-0.30140817,-0.63671267,-2.3402932,-1.0683117,-0.70965827,-0.55859292,-3.6125455,-1.7529699,-4.0017195,-1.7430227,1.5737065,-1.8224238,-1.8802485,-1.4131225,0.19880545,4.9990644,-2.3261418,-3.8347359,-1.2724674,-3.3616116,-2.6528721,-1.5675478,-2.0212696,-2.765337,-1.0380027,2.0485973,-0.38798189,-1.6498137,-0.24554056,RFW
-3.1054828,-0.79496622,-0.12343425,-0.79336947,-2.3073516,-1.3744857,-0.85339063,-0.48855421,-3.7934768,-2.0808187,-4.04526,-1.9196579,1.6819007,-1.9273896,-1.886153,-1.333423,0.15073195,4.8064113,-2.3168283,-4.0084748,-1.0184814,-3.4817953,-2.7742062,-1.4863979,-2.0601325,-2.7321813,-1.2823783,2.0190206,-0.524629,-1.7961345,-0.36018473,RFW
-3.1567616,-0.37207004,0.089563608,-0.75980908,-2.3190818,-1.3317568,-0.47201166,-0.16320024,-3.4718199,-1.8825901,-3.7907593,-1.865819,1.6060785,-1.6437721,-1.9415895,-1.2698504,0.25926164,4.9790931,-2.4228806,-3.9733055,-1.1883839,-3.509896,-2.684628,-1.4988635,-1.4039481,-2.8432477,-0.86101007,3.1919537,-0.50157404,-1.54814,-0.60875982,RFW
-2.8394516,0.21719316,0.11138269,-0.75238985,-2.4435964,-1.2084103,-0.54867601,0.33394626,-3.0610182,-1.9522698,-3.7009361,-1.8184745,1.5047705,-1.6461262,-1.8676286,-1.4080604,0.50360888,5.0780864,-2.3137832,-3.9738324,-1.1339957,-3.0126441,-2.7689068,-1.608402,-1.0339931,-2.6484146,-0.33660603,3.7560313,-0.87568915,-1.3759725,-0.82524073,RFW
-3.0435412,0.13895059,0.085056067,-0.9007358,-2.3869464,-1.3962107,-0.78955138,0.33201665,-3.0041659,-2.095772,-3.6209297,-1.914912,1.6297185,-1.4153365,-1.7481376,-1.2256402,0.53942096,4.8485832,-2.5759377,-3.9398415,-1.1344875,-3.3283069,-2.8493366,-1.5611107,-1.2749088,-2.8298082,-1.0363533,3.8425138,-0.82761568,-1.3029642,-0.78680784,RFW
-2.9491322,0.036365956,0.011000812,-0.73551571,-2.3301141,-1.0741539,-0.66125333,0.099866934,-3.2322395,-1.8614914,-3.7541366,-1.7500331,1.4780593,-1.6035521,-1.776273,-1.6216431,0.43626207,5.217217,-2.3990457,-3.8498306,-1.1708645,-3.1725402,-2.9405909,-1.6709933,-1.0979785,-2.9329662,-0.60593355,3.5393291,-0.59783757,-1.4064119,-0.84147656,RFW
-3.0165792,-0.9440465,0.009660542,-0.86423934,-2.404273,-1.0790253,-1.0113193,-0.17627032,-3.3631086,-1.7760473,-3.9009376,-1.7262561,1.5786273,-1.8035738,-1.5406394,-1.5379843,0.027699498,5.4115129,-2.2229881,-3.6428699,-1.3186861,-2.9918296,-3.038897,-1.7942762,-1.8908499,-2.6182349,-1.069308,2.0219765,-0.52674925,-1.6082287,-0.36489367,RFW
-2.6172001,-0.54264891,-0.073352635,-0.84019703,-2.4871135,-1.3171673,-1.0132221,-0.15190297,-3.1997118,-1.848937,-3.9811807,-1.8364844,1.496305,-1.8020052,-1.5107507,-1.5970668,0.42435557,4.8610134,-2.2119217,-3.9627173,-1.0585134,-3.0052371,-2.8202517,-1.6662674,-2.0494113,-2.7200773,-1.2595434,2.2616746,-0.93046623,-1.776495,-0.33292484,RFW
-3.1350853,-0.7234062,-0.054005384,-0.74632204,-2.3017716,-1.2002325,-0.81653559,-0.59525329,-3.8417909,-1.8767725,-4.0357161,-1.7351618,1.7912164,-2.0110438,-1.7732165,-1.4210488,0.21750763,5.2162919,-2.3907771,-3.8180742,-1.2694658,-3.3322439,-2.8217659,-1.4164095,-1.99231,-2.7722788,-1.1732831,1.9872398,-0.23651443,-1.829689,-0.1955865,RFW
-2.9680517,-0.64717042,0.014192104,-0.63142908,-2.4788957,-1.2357912,-0.77759153,-0.25600448,-3.64027,-2.2068682,-3.995786,-1.836338,1.6736223,-1.8880889,-1.9197464,-1.3801469,0.28249598,5.1792865,-2.593636,-4.0993371,-1.1189225,-3.3048563,-3.1075745,-1.7414914,-1.8999494,-2.7785585,-1.072129,2.5504534,-0.49693942,-1.9122882,-0.40204114,RFW
-3.1655347,-0.30469587,0.11384168,-0.8344112,-2.4789696,-1.1841254,-0.45957124,-0.17328657,-3.4735363,-1.9808911,-3.6941354,-1.8770063,1.529505,-1.6646407,-1.8334723,-1.266952,0.32490438,5.2652636,-2.6755791,-3.9627028,-1.3098423,-3.4443438,-2.8620601,-1.5578072,-1.5124215,-2.9009573,-0.87775242,3.1360326,-0.64662194,-1.502717,-0.61170614,RFW
-2.7717874,-0.10544547,-0.18600178,-0.70194566,-2.3092461,-1.4626012,-1.2754623,-0.047098864,-2.6671507,-1.5018703,-3.7707431,-2.2061968,1.4231713,-1.6355774,-1.506562,-1.806957,0.2603808,4.8811626,-2.2445831,-3.4122717,-0.8970418,-2.9132612,-2.7693665,-1.769074,-1.6510265,-2.7580254,-1.3068359,2.4092634,-0.55849278,-1.5536563,-0.46834117,RFW
-3.0691507,-0.80844438,0.17310131,-0.86935228,-2.4748521,-1.3938909,-0.9281683,-0.18427169,-3.2646997,-1.6262313,-3.8874662,-1.859174,1.6770434,-1.6422415,-1.5519218,-1.5177552,0.12116852,5.406486,-2.2736628,-3.8180645,-1.2342024,-2.9156895,-2.8414557,-1.7983327,-1.9717394,-2.8186193,-1.2287164,2.1897593,-0.57276493,-1.6607983,-0.47055632,RFW
